CAGE	Caption	Channel	Duration	EndL	EndT	File	Index	InterTime	Name	Nature	SlotI	StartL	StartT	Type	Value	Velocity	linen	period
1	Food 1	Intake 3	294	15007	1335973015	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	224	4067	WWSS	food_sc	3	14713	1335972721	1	0.1	0.000340136054421769	2027	1
1	Food 1	Intake 3	390	19464	1335977472	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	226	15	WWSS	food_sc	3	19074	1335977082	1	0.1	0.000256410256410256	2028	1
1	Food 1	Intake 3	279	19758	1335977766	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	227	54	WWSS	food_sc	3	19479	1335977487	1	0.08	0.00028673835125448	2029	1
1	Food 1	Intake 3	83	19895	1335977903	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	229	2351	WWSS	food_sc	3	19812	1335977820	1	0.02	0.000240963855421687	2030	1
1	Drink 2	Intake 2	75	19967	1335977975	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	95	NA	WWSS	water	2	19892	1335977900	1	0.18	0.0024	2031	1
1	Drink 1	Intake 1	34	20552	1335978560	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	296	NA	WWSS	water	1	20518	1335978526	1	0.06	0.00176470588235294	2032	1
1	Food 1	Intake 3	118	22364	1335980372	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	230	697	WWSS	food_sc	3	22246	1335980254	1	0.02	0.000169491525423729	2033	1
1	Drink 1	Intake 1	163	22754	1335980762	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	298	NA	WWSS	water	1	22591	1335980599	1	0.02	0.000122699386503067	2034	1
1	Food 1	Intake 3	371	23432	1335981440	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	232	743	WWSS	food_sc	3	23061	1335981069	1	0.0599999999999999	0.000161725067385444	2035	1
1	Food 1	Intake 3	166	24341	1335982349	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	235	1687	WWSS	food_sc	3	24175	1335982183	1	0.04	0.000240963855421687	2036	1
1	Food 1	Intake 3	355	26383	1335984391	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	237	310	WWSS	food_sc	3	26028	1335984036	1	0.08	0.000225352112676056	2037	1
1	Food 2	Intake 4	160	26853	1335984861	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	164	85	WWSS	food_sc	4	26693	1335984701	1	0.08	0.0005	2038	1
1	Food 2	Intake 4	36	26974	1335984982	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	165	17	WWSS	food_sc	4	26938	1335984946	1	0.02	0.000555555555555556	2039	1
1	Food 1	Intake 3	20	27011	1335985019	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	238	1132	WWSS	food_sc	3	26991	1335984999	1	0.02	0.001	2040	1
1	Drink 1	Intake 1	45	27140	1335985148	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	311	NA	WWSS	water	1	27095	1335985103	1	0.06	0.00133333333333333	2041	1
1	Food 2	Intake 4	110	28253	1335986261	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	175	14	WWSS	food_sc	4	28143	1335986151	1	0.06	0.000545454545454545	2042	1
1	Food 2	Intake 4	55	28322	1335986330	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	176	11	WWSS	food_sc	4	28267	1335986275	1	0.02	0.000363636363636364	2043	1
1	Food 2	Intake 4	86	28419	1335986427	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	177	418	WWSS	food_sc	4	28333	1335986341	1	0.02	0.000232558139534884	2044	1
1	Drink 2	Intake 2	31	28443	1335986451	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	103	NA	WWSS	water	2	28412	1335986420	1	0.08	0.00258064516129032	2045	1
1	Drink 1	Intake 1	12	28545	1335986553	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	317	NA	WWSS	water	1	28533	1335986541	1	0.02	0.00166666666666667	2046	1
1	Drink 1	Intake 1	12	28836	1335986844	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	319	NA	WWSS	water	1	28824	1335986832	1	0.02	0.00166666666666667	2047	1
1	Food 2	Intake 4	102	28939	1335986947	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	179	142	WWSS	food_sc	4	28837	1335986845	1	0.02	0.000196078431372549	2048	1
1	Drink 2	Intake 2	15	29051	1335987059	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	105	NA	WWSS	water	2	29036	1335987044	1	0.02	0.00133333333333333	2049	1
1	Food 2	Intake 4	134	29215	1335987223	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	181	201	WWSS	food_sc	4	29081	1335987089	1	0.02	0.000149253731343284	2050	1
1	Food 1	Intake 3	71	29487	1335987495	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	245	307	WWSS	food_sc	3	29416	1335987424	1	0.02	0.00028169014084507	2051	1
1	Drink 2	Intake 2	28	29566	1335987574	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	106	NA	WWSS	water	2	29538	1335987546	1	0.04	0.00142857142857143	2052	1
1	Food 2	Intake 4	91	29885	1335987893	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	186	196	WWSS	food_sc	4	29794	1335987802	1	0.02	0.00021978021978022	2053	1
1	Drink 1	Intake 1	15	29903	1335987911	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	327	NA	WWSS	water	1	29888	1335987896	1	0.02	0.00133333333333333	2054	1
1	Food 2	Intake 4	46	30127	1335988135	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	188	119	WWSS	food_sc	4	30081	1335988089	1	0.02	0.000434782608695652	2055	1
1	Food 1	Intake 3	66	30312	1335988320	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	250	378	WWSS	food_sc	3	30246	1335988254	1	0.02	0.000303030303030303	2056	1
1	Drink 2	Intake 2	23	30329	1335988337	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	108	NA	WWSS	water	2	30306	1335988314	1	0.06	0.00260869565217391	2057	1
1	Drink 2	Intake 2	29	30372	1335988380	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	109	NA	WWSS	water	2	30343	1335988351	1	0.02	0.000689655172413793	2058	1
1	Food 1	Intake 3	79	30769	1335988777	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	253	1053	WWSS	food_sc	3	30690	1335988698	1	0.02	0.000253164556962025	2059	1
1	Drink 2	Intake 2	17	30795	1335988803	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	110	NA	WWSS	water	2	30778	1335988786	1	0.02	0.00117647058823529	2060	1
1	Drink 2	Intake 2	10	31028	1335989036	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	111	NA	WWSS	water	2	31018	1335989026	1	0.02	0.002	2061	1
1	Drink 2	Intake 2	33	31075	1335989083	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	112	NA	WWSS	water	2	31042	1335989050	1	0.02	0.000606060606060606	2062	1
1	Drink 1	Intake 1	88	31355	1335989363	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	333	NA	WWSS	water	1	31267	1335989275	1	0.02	0.000227272727272727	2063	1
1	Food 2	Intake 4	411	32233	1335990241	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	194	1228	WWSS	food_sc	4	31822	1335989830	1	0.14	0.000340632603406326	2064	1
1	Drink 1	Intake 1	74	32304	1335990312	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	339	NA	WWSS	water	1	32230	1335990238	1	0.02	0.00027027027027027	2065	1
1	Drink 2	Intake 2	15	32329	1335990337	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	114	NA	WWSS	water	2	32314	1335990322	1	0.04	0.00266666666666667	2066	1
1	Drink 1	Intake 1	18	33145	1335991153	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	351	NA	WWSS	water	1	33127	1335991135	1	0.02	0.00111111111111111	2067	1
1	Drink 1	Intake 1	52	33356	1335991364	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	354	NA	WWSS	water	1	33304	1335991312	1	0.02	0.000384615384615385	2068	1
1	Food 2	Intake 4	62	33523	1335991531	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	198	14	WWSS	food_sc	4	33461	1335991469	1	0.02	0.00032258064516129	2069	1
1	Food 2	Intake 4	44	33581	1335991589	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	199	572	WWSS	food_sc	4	33537	1335991545	1	0.02	0.000454545454545455	2070	1
1	Drink 1	Intake 1	36	34066	1335992074	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	359	NA	WWSS	water	1	34030	1335992038	1	0.04	0.00111111111111111	2071	1
1	Drink 2	Intake 2	28	34145	1335992153	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	121	NA	WWSS	water	2	34117	1335992125	1	0.02	0.000714285714285714	2072	1
1	Food 2	Intake 4	186	34339	1335992347	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	202	33	WWSS	food_sc	4	34153	1335992161	1	0.02	0.00010752688172043	2073	1
1	Food 2	Intake 4	282	34654	1335992662	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	203	526	WWSS	food_sc	4	34372	1335992380	1	0.1	0.000354609929078014	2074	1
1	Drink 1	Intake 1	42	34690	1335992698	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	361	NA	WWSS	water	1	34648	1335992656	1	0.08	0.0019047619047619	2075	1
1	Drink 1	Intake 1	22	34840	1335992848	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	363	NA	WWSS	water	1	34818	1335992826	1	0.02	0.000909090909090909	2076	1
1	Drink 1	Intake 1	17	35072	1335993080	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	366	NA	WWSS	water	1	35055	1335993063	1	0.04	0.00235294117647059	2077	1
1	Food 2	Intake 4	31	35211	1335993219	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	204	8	WWSS	food_sc	4	35180	1335993188	1	0.02	0.000645161290322581	2078	1
1	Food 2	Intake 4	135	35354	1335993362	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	205	877	WWSS	food_sc	4	35219	1335993227	1	0.0600000000000001	0.000444444444444445	2079	1
1	Drink 2	Intake 2	22	35374	1335993382	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	124	NA	WWSS	water	2	35352	1335993360	1	0.02	0.000909090909090909	2080	1
1	Drink 2	Intake 2	18	35434	1335993442	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	125	NA	WWSS	water	2	35416	1335993424	1	0.02	0.00111111111111111	2081	1
1	Drink 1	Intake 1	18	35749	1335993757	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	374	NA	WWSS	water	1	35731	1335993739	1	0.02	0.00111111111111111	2082	1
1	Drink 1	Intake 1	27	35906	1335993914	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	375	NA	WWSS	water	1	35879	1335993887	1	0.0599999999999999	0.00222222222222222	2083	1
1	Food 2	Intake 4	83	36314	1335994322	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	206	11	WWSS	food_sc	4	36231	1335994239	1	0.02	0.000240963855421687	2084	1
1	Food 2	Intake 4	124	36449	1335994457	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	207	1876	WWSS	food_sc	4	36325	1335994333	1	0.0399999999999999	0.00032258064516129	2085	1
1	Food 2	Intake 4	342	38667	1335996675	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	209	611	WWSS	food_sc	4	38325	1335996333	1	0.0600000000000001	0.000175438596491228	2086	1
1	Drink 2	Intake 2	44	39275	1335997283	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	130	NA	WWSS	water	2	39231	1335997239	1	0.04	0.000909090909090909	2087	1
1	Food 2	Intake 4	183	39461	1335997469	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	213	6	WWSS	food_sc	4	39278	1335997286	1	0.0399999999999999	0.000218579234972677	2088	1
1	Food 2	Intake 4	113	39580	1335997588	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	214	754	WWSS	food_sc	4	39467	1335997475	1	0.02	0.000176991150442478	2089	1
1	Drink 1	Intake 1	21	39795	1335997803	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	395	NA	WWSS	water	1	39774	1335997782	1	0.02	0.000952380952380952	2090	1
1	Drink 1	Intake 1	52	40117	1335998125	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	398	NA	WWSS	water	1	40065	1335998073	1	0.0599999999999999	0.00115384615384615	2091	1
1	Food 1	Intake 3	309	40643	1335998651	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	262	113	WWSS	food_sc	3	40334	1335998342	1	0.12	0.000388349514563107	2092	1
1	Drink 1	Intake 1	33	40668	1335998676	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	401	NA	WWSS	water	1	40635	1335998643	1	0.0600000000000001	0.00181818181818182	2093	1
1	Drink 2	Intake 2	15	40676	1335998684	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	132	NA	WWSS	water	2	40661	1335998669	1	0.02	0.00133333333333333	2094	1
1	Food 1	Intake 3	220	40976	1335998984	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	263	748	WWSS	food_sc	3	40756	1335998764	1	0.08	0.000363636363636364	2095	1
1	Drink 2	Intake 2	55	41022	1335999030	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	133	NA	WWSS	water	2	40967	1335998975	1	0.0800000000000001	0.00145454545454546	2096	1
1	Drink 1	Intake 1	34	41337	1335999345	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	406	NA	WWSS	water	1	41303	1335999311	1	0.02	0.000588235294117647	2097	1
1	Food 1	Intake 3	204	41928	1335999936	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	266	143	WWSS	food_sc	3	41724	1335999732	1	0.02	9.80392156862745e-05	2098	1
1	Drink 1	Intake 1	18	41964	1335999972	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	412	NA	WWSS	water	1	41946	1335999954	1	0.02	0.00111111111111111	2099	1
1	Food 2	Intake 4	313	42384	1336000392	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	225	265	WWSS	food_sc	4	42071	1336000079	1	0.1	0.000319488817891374	2100	1
1	Drink 1	Intake 1	73	42448	1336000456	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	415	NA	WWSS	water	1	42375	1336000383	1	0.0800000000000001	0.00109589041095891	2101	1
1	Drink 1	Intake 1	33	42492	1336000500	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	416	NA	WWSS	water	1	42459	1336000467	1	0.02	0.000606060606060606	2102	1
1	Food 2	Intake 4	107	42756	1336000764	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	226	7745	WWSS	food_sc	4	42649	1336000657	1	0.04	0.000373831775700935	2103	1
1	Drink 1	Intake 1	94	42843	1336000851	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	420	NA	WWSS	water	1	42749	1336000757	1	0.08	0.000851063829787234	2104	1
1	Drink 1	Intake 1	52	43051	1336001059	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	424	NA	WWSS	water	1	42999	1336001007	1	0.02	0.000384615384615385	2105	1
1	Drink 2	Intake 2	17	43492	1336001500	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	136	NA	WWSS	water	2	43475	1336001483	1	0.02	0.00117647058823529	2106	1
1	Drink 1	Intake 1	17	44478	1336002486	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	435	NA	WWSS	water	1	44461	1336002469	1	0.02	0.00117647058823529	2107	1
1	Food 1	Intake 3	340	50841	1336008849	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	269	COLL	WWSS	food_sc	3	50501	1336008509	1	0.1	0.000294117647058824	2108	1
1	Food 2	Intake 4	17	50557	1336008565	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	233	353	WWSS	food_sc	4	50540	1336008548	1	0.02	0.00117647058823529	2109	1
1	Food 1	Intake 3	274	51184	1336009192	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	271	370	WWSS	food_sc	3	50910	1336008918	1	0.0599999999999998	0.00021897810218978	2110	1
1	Drink 1	Intake 1	26	51207	1336009215	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	446	NA	WWSS	water	1	51181	1336009189	1	0.0600000000000001	0.00230769230769231	2111	1
1	Drink 2	Intake 2	24	51440	1336009448	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	138	NA	WWSS	water	2	51416	1336009424	1	0.04	0.00166666666666667	2112	1
1	Drink 2	Intake 2	15	51525	1336009533	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	139	NA	WWSS	water	2	51510	1336009518	1	0.02	0.00133333333333333	2113	1
1	Food 2	Intake 4	232	51786	1336009794	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	237	237	WWSS	food_sc	4	51554	1336009562	1	0.02	8.62068965517241e-05	2114	1
1	Drink 2	Intake 2	42	51820	1336009828	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	140	NA	WWSS	water	2	51778	1336009786	1	0.12	0.00285714285714286	2115	1
1	Food 1	Intake 3	119	52142	1336010150	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	275	144	WWSS	food_sc	3	52023	1336010031	1	0.04	0.000336134453781513	2116	1
1	Drink 1	Intake 1	29	52176	1336010184	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	453	NA	WWSS	water	1	52147	1336010155	1	0.04	0.00137931034482759	2117	1
1	Food 1	Intake 3	195	52481	1336010489	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	278	450	WWSS	food_sc	3	52286	1336010294	1	0.0800000000000001	0.000410256410256411	2118	1
1	Drink 1	Intake 1	36	52513	1336010521	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	455	NA	WWSS	water	1	52477	1336010485	1	0.0599999999999998	0.00166666666666666	2119	1
1	Drink 2	Intake 2	16	52627	1336010635	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	141	NA	WWSS	water	2	52611	1336010619	1	0.04	0.0025	2120	1
