CAGE	Caption	Channel	Duration	EndL	EndT	File	Index	InterTime	Name	Nature	SlotI	StartL	StartT	Type	Value	Velocity	linen	period
3	Drink 1	Intake 1	23	1840	1335959848	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	50	NA	WWSS	water	1	1817	1335959825	1	0.02	0.000869565217391304	6783	1
3	Food 1	Intake 3	68	2168	1335960176	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	87	16871	WWSS	food_sc	3	2100	1335960108	1	0.02	0.000294117647058824	6784	1
3	Drink 2	Intake 2	22	2778	1335960786	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	450	NA	WWSS	water	2	2756	1335960764	1	0.02	0.000909090909090909	6785	1
3	Drink 2	Intake 2	46	12232	1335970240	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	478	NA	WWSS	water	2	12186	1335970194	1	0.02	0.000434782608695652	6786	1
3	Food 2	Intake 4	329	19368	1335977376	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	333	112	WWSS	food_sc	4	19039	1335977047	1	0.04	0.000121580547112462	6787	1
3	Food 2	Intake 4	44	19524	1335977532	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	334	15	WWSS	food_sc	4	19480	1335977488	1	0.04	0.000909090909090909	6788	1
3	Food 2	Intake 4	49	19588	1335977596	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	335	32	WWSS	food_sc	4	19539	1335977547	1	0.04	0.000816326530612245	6789	1
3	Food 2	Intake 4	192	19812	1335977820	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	336	4207	WWSS	food_sc	4	19620	1335977628	1	0.06	0.0003125	6790	1
3	Drink 1	Intake 1	28	19929	1335977937	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	61	NA	WWSS	water	1	19901	1335977909	1	0.04	0.00142857142857143	6791	1
3	Drink 1	Intake 1	37	19986	1335977994	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	62	NA	WWSS	water	1	19949	1335977957	1	0.02	0.000540540540540541	6792	1
3	Drink 2	Intake 2	24	20854	1335978862	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	486	NA	WWSS	water	2	20830	1335978838	1	0.02	0.000833333333333333	6793	1
3	Drink 2	Intake 2	44	20925	1335978933	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	487	NA	WWSS	water	2	20881	1335978889	1	0.04	0.000909090909090909	6794	1
3	Drink 2	Intake 2	30	21864	1335979872	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	488	NA	WWSS	water	2	21834	1335979842	1	0.02	0.000666666666666667	6795	1
3	Drink 2	Intake 2	27	21980	1335979988	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	490	NA	WWSS	water	2	21953	1335979961	1	0.02	0.000740740740740741	6796	1
3	Food 2	Intake 4	348	24367	1335982375	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	339	1246	WWSS	food_sc	4	24019	1335982027	1	0.06	0.000172413793103448	6797	1
3	Drink 1	Intake 1	18	24509	1335982517	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	64	NA	WWSS	water	1	24491	1335982499	1	0.04	0.00222222222222222	6798	1
3	Food 2	Intake 4	368	25981	1335983989	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	340	530	WWSS	food_sc	4	25613	1335983621	1	0.12	0.000326086956521739	6799	1
3	Drink 2	Intake 2	22	26051	1335984059	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	494	NA	WWSS	water	2	26029	1335984037	1	0.08	0.00363636363636364	6800	1
3	Drink 2	Intake 2	57	26144	1335984152	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	495	NA	WWSS	water	2	26087	1335984095	1	0.04	0.000701754385964912	6801	1
3	Food 2	Intake 4	141	26652	1335984660	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	344	281	WWSS	food_sc	4	26511	1335984519	1	0.04	0.000283687943262411	6802	1
3	Drink 2	Intake 2	22	26701	1335984709	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	499	NA	WWSS	water	2	26679	1335984687	1	0.08	0.00363636363636364	6803	1
3	Food 2	Intake 4	89	27022	1335985030	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	345	4	WWSS	food_sc	4	26933	1335984941	1	0.06	0.000674157303370786	6804	1
3	Food 2	Intake 4	223	27249	1335985257	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	346	827	WWSS	food_sc	4	27026	1335985034	1	0.08	0.000358744394618834	6805	1
3	Drink 2	Intake 2	28	27526	1335985534	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	501	NA	WWSS	water	2	27498	1335985506	1	0.08	0.00285714285714286	6806	1
3	Food 2	Intake 4	169	28245	1335986253	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	349	1188	WWSS	food_sc	4	28076	1335986084	1	0.0399999999999999	0.000236686390532544	6807	1
3	Drink 2	Intake 2	36	28304	1335986312	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	503	NA	WWSS	water	2	28268	1335986276	1	0.1	0.00277777777777778	6808	1
3	Drink 2	Intake 2	27	28743	1335986751	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	506	NA	WWSS	water	2	28716	1335986724	1	0.04	0.00148148148148148	6809	1
3	Food 2	Intake 4	358	29791	1335987799	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	350	5	WWSS	food_sc	4	29433	1335987441	1	0.0600000000000001	0.000167597765363129	6810	1
3	Food 2	Intake 4	45	29841	1335987849	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	351	516	WWSS	food_sc	4	29796	1335987804	1	0.02	0.000444444444444444	6811	1
3	Drink 2	Intake 2	63	29900	1335987908	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	507	NA	WWSS	water	2	29837	1335987845	1	0.12	0.0019047619047619	6812	1
3	Food 1	Intake 3	371	30728	1335988736	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	103	1347	WWSS	food_sc	3	30357	1335988365	1	0.06	0.000161725067385445	6813	1
3	Drink 2	Intake 2	12	30822	1335988830	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	511	NA	WWSS	water	2	30810	1335988818	1	0.0599999999999999	0.00499999999999999	6814	1
3	Drink 2	Intake 2	94	31202	1335989210	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	514	NA	WWSS	water	2	31108	1335989116	1	0.02	0.000212765957446809	6815	1
3	Drink 2	Intake 2	20	31809	1335989817	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	519	NA	WWSS	water	2	31789	1335989797	1	0.02	0.001	6816	1
3	Food 2	Intake 4	644	32719	1335990727	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	358	2796	WWSS	food_sc	4	32075	1335990083	1	0.26	0.000403726708074534	6817	1
3	Drink 2	Intake 2	55	32773	1335990781	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	521	NA	WWSS	water	2	32718	1335990726	1	0.12	0.00218181818181818	6818	1
3	Drink 2	Intake 2	20	33019	1335991027	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	524	NA	WWSS	water	2	32999	1335991007	1	0.02	0.001	6819	1
3	Drink 2	Intake 2	31	33085	1335991093	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	525	NA	WWSS	water	2	33054	1335991062	1	0.0399999999999999	0.00129032258064516	6820	1
3	Drink 2	Intake 2	38	33649	1335991657	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	530	NA	WWSS	water	2	33611	1335991619	1	0.0600000000000001	0.00157894736842106	6821	1
3	Food 2	Intake 4	170	35685	1335993693	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	363	871	WWSS	food_sc	4	35515	1335993523	1	0.02	0.000117647058823529	6822	1
3	Drink 2	Intake 2	20	35994	1335994002	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	535	NA	WWSS	water	2	35974	1335993982	1	0.04	0.002	6823	1
3	Food 2	Intake 4	683	37239	1335995247	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	366	601	WWSS	food_sc	4	36556	1335994564	1	0.22	0.000322108345534407	6824	1
3	Drink 2	Intake 2	19	37252	1335995260	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	536	NA	WWSS	water	2	37233	1335995241	1	0.02	0.00105263157894737	6825	1
3	Drink 1	Intake 1	17	37400	1335995408	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	66	NA	WWSS	water	1	37383	1335995391	1	0.02	0.00117647058823529	6826	1
3	Drink 2	Intake 2	25	37423	1335995431	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	537	NA	WWSS	water	2	37398	1335995406	1	0.02	0.0008	6827	1
3	Drink 2	Intake 2	28	37731	1335995739	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	539	NA	WWSS	water	2	37703	1335995711	1	0.0599999999999998	0.00214285714285714	6828	1
3	Food 2	Intake 4	121	37961	1335995969	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	369	147	WWSS	food_sc	4	37840	1335995848	1	0.04	0.000330578512396694	6829	1
3	Drink 2	Intake 2	12	38112	1335996120	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	541	NA	WWSS	water	2	38100	1335996108	1	0.02	0.00166666666666667	6830	1
3	Food 1	Intake 3	157	38265	1335996273	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	108	320	WWSS	food_sc	3	38108	1335996116	1	0.02	0.000127388535031847	6831	1
3	Drink 2	Intake 2	36	38302	1335996310	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	542	NA	WWSS	water	2	38266	1335996274	1	0.1	0.00277777777777778	6832	1
3	Drink 2	Intake 2	36	38585	1335996593	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	545	NA	WWSS	water	2	38549	1335996557	1	0.0999999999999999	0.00277777777777777	6833	1
3	Food 2	Intake 4	178	38763	1335996771	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	372	392	WWSS	food_sc	4	38585	1335996593	1	0.02	0.000112359550561798	6834	1
3	Food 1	Intake 3	96	39251	1335997259	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	110	177	WWSS	food_sc	3	39155	1335997163	1	0.04	0.000416666666666667	6835	1
3	Drink 1	Intake 1	17	39277	1335997285	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	68	NA	WWSS	water	1	39260	1335997268	1	0.02	0.00117647058823529	6836	1
3	Food 1	Intake 3	163	39591	1335997599	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	111	278	WWSS	food_sc	3	39428	1335997436	1	0.06	0.000368098159509202	6837	1
3	Drink 2	Intake 2	24	39636	1335997644	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	552	NA	WWSS	water	2	39612	1335997620	1	0.0800000000000001	0.00333333333333334	6838	1
3	Food 2	Intake 4	189	40058	1335998066	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	376	17	WWSS	food_sc	4	39869	1335997877	1	0.04	0.000211640211640212	6839	1
3	Food 2	Intake 4	101	40176	1335998184	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	377	868	WWSS	food_sc	4	40075	1335998083	1	0.04	0.000396039603960396	6840	1
3	Drink 2	Intake 2	58	40231	1335998239	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	554	NA	WWSS	water	2	40173	1335998181	1	0.12	0.00206896551724138	6841	1
3	Food 2	Intake 4	316	41360	1335999368	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	379	64	WWSS	food_sc	4	41044	1335999052	1	0.0399999999999998	0.000126582278481012	6842	1
3	Food 2	Intake 4	122	41546	1335999554	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	380	351	WWSS	food_sc	4	41424	1335999432	1	0.02	0.000163934426229508	6843	1
3	Drink 2	Intake 2	35	41619	1335999627	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	562	NA	WWSS	water	2	41584	1335999592	1	0.1	0.00285714285714286	6844	1
3	Food 1	Intake 3	94	41991	1335999999	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	112	13	WWSS	food_sc	3	41897	1335999905	1	0.02	0.000212765957446809	6845	1
3	Food 2	Intake 4	100	42104	1336000112	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	382	379	WWSS	food_sc	4	42004	1336000012	1	0.02	0.0002	6846	1
3	Food 1	Intake 3	92	42575	1336000583	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	113	136	WWSS	food_sc	3	42483	1336000491	1	0.02	0.000217391304347826	6847	1
3	Food 2	Intake 4	120	42831	1336000839	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	385	1505	WWSS	food_sc	4	42711	1336000719	1	0.02	0.000166666666666667	6848	1
3	Drink 2	Intake 2	31	42945	1336000953	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	568	NA	WWSS	water	2	42914	1336000922	1	0.1	0.0032258064516129	6849	1
3	Food 1	Intake 3	200	44536	1336002544	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	114	1010	WWSS	food_sc	3	44336	1336002344	1	0.02	0.0001	6850	1
3	Drink 2	Intake 2	13	44957	1336002965	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	580	NA	WWSS	water	2	44944	1336002952	1	0.02	0.00153846153846154	6851	1
3	Food 2	Intake 4	64	45610	1336003618	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	390	4007	WWSS	food_sc	4	45546	1336003554	1	0.02	0.0003125	6852	1
3	Food 2	Intake 4	118	49735	1336007743	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	391	COLL	WWSS	food_sc	4	49617	1336007625	1	0.02	0.000169491525423729	6853	1
3	Food 1	Intake 3	36	49760	1336007768	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	115	28	WWSS	food_sc	3	49724	1336007732	1	0.02	0.000555555555555556	6854	1
3	Food 2	Intake 4	14	49802	1336007810	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	393	6732	WWSS	food_sc	4	49788	1336007796	1	0.02	0.00142857142857143	6855	1
3	Drink 2	Intake 2	25	49917	1336007925	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	583	NA	WWSS	water	2	49892	1336007900	1	0.0600000000000001	0.0024	6856	1
3	Drink 2	Intake 2	24	49973	1336007981	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	584	NA	WWSS	water	2	49949	1336007957	1	0.04	0.00166666666666667	6857	1
3	Drink 2	Intake 2	15	50096	1336008104	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	586	NA	WWSS	water	2	50081	1336008089	1	0.02	0.00133333333333333	6858	1
3	Food 1	Intake 3	151	56685	1336014693	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	118	25	WWSS	food_sc	3	56534	1336014542	1	0.04	0.000264900662251656	6859	1
3	Food 1	Intake 3	106	56816	1336014824	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	119	342	WWSS	food_sc	3	56710	1336014718	1	0.02	0.000188679245283019	6860	1
3	Drink 2	Intake 2	25	56955	1336014963	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	587	NA	WWSS	water	2	56930	1336014938	1	0.02	0.0008	6861	1
3	Drink 2	Intake 2	44	57087	1336015095	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	588	NA	WWSS	water	2	57043	1336015051	1	0.12	0.00272727272727273	6862	1
3	Food 1	Intake 3	86	57244	1336015252	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	121	3498	WWSS	food_sc	3	57158	1336015166	1	0.02	0.000232558139534884	6863	1
3	Drink 2	Intake 2	18	57568	1336015576	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	590	NA	WWSS	water	2	57550	1336015558	1	0.02	0.00111111111111111	6864	1
3	Food 1	Intake 3	89	60831	1336018839	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	123	9	WWSS	food_sc	3	60742	1336018750	1	0.02	0.000224719101123596	6865	1
3	Food 1	Intake 3	205	61045	1336019053	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	124	14	WWSS	food_sc	3	60840	1336018848	1	0.1	0.000487804878048781	6866	1
3	Food 1	Intake 3	24	61083	1336019091	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	125	6	WWSS	food_sc	3	61059	1336019067	1	0.02	0.000833333333333333	6867	1
3	Food 1	Intake 3	44	61133	1336019141	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	126	2854	WWSS	food_sc	3	61089	1336019097	1	0.04	0.000909090909090909	6868	1
3	Drink 1	Intake 1	18	61293	1336019301	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	75	NA	WWSS	water	1	61275	1336019283	1	0.06	0.00333333333333333	6869	1
3	Drink 1	Intake 1	28	61421	1336019429	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	76	NA	WWSS	water	1	61393	1336019401	1	0.08	0.00285714285714286	6870	1
3	Drink 1	Intake 1	19	61903	1336019911	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	77	NA	WWSS	water	1	61884	1336019892	1	0.08	0.00421052631578947	6871	1
3	Drink 1	Intake 1	15	63443	1336021451	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	78	NA	WWSS	water	1	63428	1336021436	1	0.04	0.00266666666666667	6872	1
3	Food 1	Intake 3	127	64114	1336022122	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	130	4	WWSS	food_sc	3	63987	1336021995	1	0.0399999999999999	0.000314960629921259	6873	1
3	Food 1	Intake 3	274	64392	1336022400	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	131	401	WWSS	food_sc	3	64118	1336022126	1	0.0600000000000001	0.000218978102189781	6874	1
3	Drink 2	Intake 2	25	64490	1336022498	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	592	NA	WWSS	water	2	64465	1336022473	1	0.0600000000000001	0.0024	6875	1
3	Food 1	Intake 3	27	64820	1336022828	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	133	26	WWSS	food_sc	3	64793	1336022801	1	0.02	0.000740740740740741	6876	1
3	Food 1	Intake 3	73	64919	1336022927	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	134	965	WWSS	food_sc	3	64846	1336022854	1	0.0399999999999999	0.000547945205479451	6877	1
3	Drink 2	Intake 2	17	64964	1336022972	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	595	NA	WWSS	water	2	64947	1336022955	1	0.02	0.00117647058823529	6878	1
3	Drink 2	Intake 2	29	65057	1336023065	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	596	NA	WWSS	water	2	65028	1336023036	1	0.0599999999999996	0.00206896551724137	6879	1
3	Drink 2	Intake 2	15	65133	1336023141	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	597	NA	WWSS	water	2	65118	1336023126	1	0.0200000000000005	0.00133333333333337	6880	1
3	Drink 2	Intake 2	26	65665	1336023673	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	598	NA	WWSS	water	2	65639	1336023647	1	0.0999999999999996	0.00384615384615383	6881	1
3	Food 1	Intake 3	57	65941	1336023949	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	138	9	WWSS	food_sc	3	65884	1336023892	1	0.02	0.000350877192982456	6882	1
3	Food 1	Intake 3	195	66145	1336024153	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	139	812	WWSS	food_sc	3	65950	1336023958	1	0.0600000000000001	0.000307692307692308	6883	1
3	Drink 2	Intake 2	20	66175	1336024183	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	599	NA	WWSS	water	2	66155	1336024163	1	0.04	0.002	6884	1
3	Drink 2	Intake 2	87	66411	1336024419	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	601	NA	WWSS	water	2	66324	1336024332	1	0.02	0.000229885057471264	6885	1
3	Drink 2	Intake 2	57	66475	1336024483	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120502_FDF_CRG_c12.mtb	602	NA	WWSS	water	2	66418	1336024426	1	0.02	0.000350877192982456	6886	1
