CAGE	Caption	Channel	Duration	EndL	EndT	File	Index	InterTime	Name	Nature	SlotI	StartL	StartT	Type	Value	Velocity	linen	period
2	Food 2	Intake 4	187	120379	1336851244	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3861	87	WWFF	food_fat	4	120192	1336851057	1	0.48	0.0025668449197861	5789	1
2	Food 2	Intake 4	138	120604	1336851469	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3862	553	WWFF	food_fat	4	120466	1336851331	1	0.56	0.00405797101449275	5790	1
2	Food 2	Intake 4	46	121203	1336852068	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3866	25	WWFF	food_fat	4	121157	1336852022	1	0.14	0.00304347826086957	5791	1
2	Food 2	Intake 4	120	121348	1336852213	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3867	7	WWFF	food_fat	4	121228	1336852093	1	0.04	0.000333333333333333	5792	1
2	Drink 1	Intake 1	20	121287	1336852152	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	873	NA	WWFF	water	1	121267	1336852132	1	0.02	0.001	5793	1
2	Food 2	Intake 4	226	121581	1336852446	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3868	154	WWFF	food_fat	4	121355	1336852220	1	0.22	0.000973451327433628	5794	1
2	Drink 1	Intake 1	24	121594	1336852459	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	874	NA	WWFF	water	1	121570	1336852435	1	0.02	0.000833333333333333	5795	1
2	Food 2	Intake 4	150	121885	1336852750	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3870	82	WWFF	food_fat	4	121735	1336852600	1	0.0600000000000005	0.000400000000000003	5796	1
2	Food 2	Intake 4	120	122087	1336852952	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3872	165	WWFF	food_fat	4	121967	1336852832	1	0.04	0.000333333333333333	5797	1
2	Food 2	Intake 4	13	122265	1336853130	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3874	104	WWFF	food_fat	4	122252	1336853117	1	0.04	0.00307692307692308	5798	1
2	Food 2	Intake 4	17	122386	1336853251	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3875	329	WWFF	food_fat	4	122369	1336853234	1	0.04	0.00235294117647059	5799	1
2	Food 2	Intake 4	14	122729	1336853594	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3877	976	WWFF	food_fat	4	122715	1336853580	1	0.0599999999999996	0.00428571428571426	5800	1
2	Drink 1	Intake 1	20	122903	1336853768	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	875	NA	WWFF	water	1	122883	1336853748	1	0.0399999999999998	0.00199999999999999	5801	1
2	Food 2	Intake 4	252	123957	1336854822	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3881	33	WWFF	food_fat	4	123705	1336854570	1	2.28	0.00904761904761905	5802	1
2	Food 2	Intake 4	218	124208	1336855073	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3882	183	WWFF	food_fat	4	123990	1336854855	1	0.699999999999999	0.00321100917431192	5803	1
2	Drink 1	Intake 1	15	124100	1336854965	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	877	NA	WWFF	water	1	124085	1336854950	1	0.02	0.00133333333333333	5804	1
2	Food 2	Intake 4	255	124646	1336855511	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3884	39	WWFF	food_fat	4	124391	1336855256	1	0.16	0.000627450980392157	5805	1
2	Food 2	Intake 4	563	125248	1336856113	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3885	358	WWFF	food_fat	4	124685	1336855550	1	0.16	0.000284191829484902	5806	1
2	Drink 1	Intake 1	20	124751	1336855616	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	879	NA	WWFF	water	1	124731	1336855596	1	0.02	0.001	5807	1
2	Drink 2	Intake 2	101	125083	1336855948	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1325	NA	WWFF	water	2	124982	1336855847	1	0.0599999999999999	0.000594059405940593	5808	1
2	Drink 2	Intake 2	12	125128	1336855993	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1326	NA	WWFF	water	2	125116	1336855981	1	0.02	0.00166666666666667	5809	1
2	Food 2	Intake 4	567	126173	1336857038	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3887	4	WWFF	food_fat	4	125606	1336856471	1	0.119999999999999	0.00021164021164021	5810	1
2	Food 2	Intake 4	81	126258	1336857123	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3888	1983	WWFF	food_fat	4	126177	1336857042	1	0.0400000000000009	0.000493827160493838	5811	1
2	Food 2	Intake 4	71	128312	1336859177	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3911	16	WWFF	food_fat	4	128241	1336859106	1	0.24	0.00338028169014084	5812	1
2	Drink 2	Intake 2	24	128275	1336859140	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1328	NA	WWFF	water	2	128251	1336859116	1	0.02	0.000833333333333333	5813	1
2	Food 2	Intake 4	12	128340	1336859205	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3912	290	WWFF	food_fat	4	128328	1336859193	1	0.0399999999999991	0.00333333333333326	5814	1
2	Food 2	Intake 4	12	128642	1336859507	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3913	381	WWFF	food_fat	4	128630	1336859495	1	0.0400000000000009	0.00333333333333341	5815	1
2	Food 2	Intake 4	221	129244	1336860109	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3917	16	WWFF	food_fat	4	129023	1336859888	1	0.0600000000000005	0.000271493212669686	5816	1
2	Food 2	Intake 4	222	129482	1336860347	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3918	825	WWFF	food_fat	4	129260	1336860125	1	0.4	0.0018018018018018	5817	1
2	Drink 2	Intake 2	39	130245	1336861110	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1334	NA	WWFF	water	2	130206	1336861071	1	0.02	0.000512820512820513	5818	1
2	Drink 1	Intake 1	51	130289	1336861154	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	883	NA	WWFF	water	1	130238	1336861103	1	0.0799999999999998	0.00156862745098039	5819	1
2	Food 2	Intake 4	369	130676	1336861541	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3921	COLL	WWFF	food_fat	4	130307	1336861172	1	0.640000000000001	0.00173441734417344	5820	1
2	Food 1	Intake 3	46	130584	1336861449	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2568	107	WWFF	food_fat	3	130538	1336861403	1	0.0200000000000014	0.000434782608695683	5821	1
2	Food 2	Intake 4	23	130714	1336861579	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3922	34	WWFF	food_fat	4	130691	1336861556	1	0.0399999999999991	0.00173913043478257	5822	1
2	Food 2	Intake 4	407	131155	1336862020	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3923	27	WWFF	food_fat	4	130748	1336861613	1	0.119999999999999	0.000294840294840292	5823	1
2	Food 2	Intake 4	37	131219	1336862084	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3924	206	WWFF	food_fat	4	131182	1336862047	1	0.0200000000000014	0.000540540540540578	5824	1
2	Food 2	Intake 4	110	131535	1336862400	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3926	756	WWFF	food_fat	4	131425	1336862290	1	0.0800000000000001	0.000727272727272728	5825	1
2	Food 2	Intake 4	28	132319	1336863184	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3931	237	WWFF	food_fat	4	132291	1336863156	1	0.0800000000000001	0.00285714285714286	5826	1
2	Food 2	Intake 4	30	132586	1336863451	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3932	6	WWFF	food_fat	4	132556	1336863421	1	0.0200000000000014	0.000666666666666713	5827	1
2	Food 2	Intake 4	53	132645	1336863510	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3933	151	WWFF	food_fat	4	132592	1336863457	1	0.0599999999999987	0.00113207547169809	5828	1
2	Food 2	Intake 4	17	132813	1336863678	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3934	1783	WWFF	food_fat	4	132796	1336863661	1	0.0400000000000009	0.00235294117647064	5829	1
2	Food 2	Intake 4	72	134668	1336865533	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3937	478	WWFF	food_fat	4	134596	1336865461	1	0.0600000000000005	0.00083333333333334	5830	1
2	Food 2	Intake 4	19	135165	1336866030	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3941	41	WWFF	food_fat	4	135146	1336866011	1	0.0400000000000009	0.00210526315789478	5831	1
2	Food 2	Intake 4	26	135232	1336866097	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3942	379	WWFF	food_fat	4	135206	1336866071	1	0.0800000000000001	0.00307692307692308	5832	1
2	Food 2	Intake 4	17	135628	1336866493	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3945	342	WWFF	food_fat	4	135611	1336866476	1	0.220000000000001	0.0129411764705883	5833	1
2	Drink 2	Intake 2	27	135642	1336866507	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1336	NA	WWFF	water	2	135615	1336866480	1	0.1	0.0037037037037037	5834	1
2	Food 2	Intake 4	23	135993	1336866858	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3947	621	WWFF	food_fat	4	135970	1336866835	1	0.16	0.00695652173913044	5835	1
2	Food 2	Intake 4	335	136949	1336867814	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3951	8	WWFF	food_fat	4	136614	1336867479	1	0.0399999999999991	0.000119402985074624	5836	1
2	Drink 1	Intake 1	12	136758	1336867623	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	884	NA	WWFF	water	1	136746	1336867611	1	0.04	0.00333333333333333	5837	1
2	Food 2	Intake 4	293	137250	1336868115	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3952	COLL	WWFF	food_fat	4	136957	1336867822	1	0.0999999999999996	0.000341296928327644	5838	1
2	Food 1	Intake 3	67	137247	1336868112	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2573	49	WWFF	food_fat	3	137180	1336868045	1	0.0800000000000001	0.00119402985074627	5839	1
2	Food 2	Intake 4	349	137645	1336868510	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3953	COLL	WWFF	food_fat	4	137296	1336868161	1	0.140000000000001	0.00040114613180516	5840	1
2	Drink 2	Intake 2	31	137330	1336868195	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1340	NA	WWFF	water	2	137299	1336868164	1	0.02	0.000645161290322581	5841	1
2	Food 1	Intake 3	311	137643	1336868508	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2574	81	WWFF	food_fat	3	137332	1336868197	1	0.94	0.00302250803858521	5842	1
2	Food 1	Intake 3	91	137815	1336868680	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2575	68	WWFF	food_fat	3	137724	1336868589	1	1.16	0.0127472527472527	5843	1
2	Drink 2	Intake 2	29	137840	1336868705	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1341	NA	WWFF	water	2	137811	1336868676	1	0.04	0.00137931034482759	5844	1
2	Food 1	Intake 3	45	137928	1336868793	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2576	21	WWFF	food_fat	3	137883	1336868748	1	0.52	0.0115555555555556	5845	1
2	Food 1	Intake 3	181	138130	1336868995	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2577	650	WWFF	food_fat	3	137949	1336868814	1	2.22	0.0122651933701657	5846	1
2	Drink 2	Intake 2	23	138627	1336869492	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1342	NA	WWFF	water	2	138604	1336869469	1	0.02	0.000869565217391304	5847	1
2	Food 2	Intake 4	17	138797	1336869662	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3964	376	WWFF	food_fat	4	138780	1336869645	1	0.0599999999999987	0.00352941176470581	5848	1
2	Food 2	Intake 4	18	139191	1336870056	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3967	169	WWFF	food_fat	4	139173	1336870038	1	0.0399999999999991	0.00222222222222217	5849	1
2	Food 2	Intake 4	50	139410	1336870275	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3969	548	WWFF	food_fat	4	139360	1336870225	1	0.0400000000000009	0.000800000000000018	5850	1
2	Food 2	Intake 4	14	139972	1336870837	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3976	849	WWFF	food_fat	4	139958	1336870823	1	0.0600000000000005	0.00428571428571432	5851	1
2	Food 2	Intake 4	15	140836	1336871701	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3980	25	WWFF	food_fat	4	140821	1336871686	1	0.0600000000000005	0.00400000000000003	5852	1
2	Food 2	Intake 4	92	140953	1336871818	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3981	981	WWFF	food_fat	4	140861	1336871726	1	0.0600000000000005	0.000652173913043484	5853	1
2	Food 2	Intake 4	20	141954	1336872819	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3986	1167	WWFF	food_fat	4	141934	1336872799	1	0.0400000000000009	0.00200000000000005	5854	1
2	Drink 2	Intake 2	20	142770	1336873635	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1346	NA	WWFF	water	2	142750	1336873615	1	0.0599999999999998	0.00299999999999999	5855	1
2	Food 2	Intake 4	17	143138	1336874003	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3989	892	WWFF	food_fat	4	143121	1336873986	1	0.0200000000000014	0.00117647058823538	5856	1
2	Food 2	Intake 4	15	144045	1336874910	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3997	30	WWFF	food_fat	4	144030	1336874895	1	0.0400000000000009	0.00266666666666673	5857	1
2	Food 2	Intake 4	12	144087	1336874952	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	3999	213	WWFF	food_fat	4	144075	1336874940	1	0.0600000000000005	0.00500000000000004	5858	1
2	Food 2	Intake 4	25	144325	1336875190	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4002	38	WWFF	food_fat	4	144300	1336875165	1	0.0600000000000005	0.00240000000000002	5859	1
2	Food 2	Intake 4	12	144375	1336875240	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4004	491	WWFF	food_fat	4	144363	1336875228	1	0.0600000000000005	0.00500000000000004	5860	1
2	Food 2	Intake 4	22	144888	1336875753	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4007	4	WWFF	food_fat	4	144866	1336875731	1	0.0600000000000005	0.00272727272727275	5861	1
2	Food 2	Intake 4	12	144904	1336875769	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4008	570	WWFF	food_fat	4	144892	1336875757	1	0.0399999999999991	0.00333333333333326	5862	1
2	Food 2	Intake 4	22	145496	1336876361	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4013	268	WWFF	food_fat	4	145474	1336876339	1	0.0600000000000005	0.00272727272727275	5863	1
2	Drink 2	Intake 2	18	145559	1336876424	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1347	NA	WWFF	water	2	145541	1336876406	1	0.04	0.00222222222222222	5864	1
2	Food 2	Intake 4	66	145830	1336876695	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4015	590	WWFF	food_fat	4	145764	1336876629	1	0.0400000000000009	0.00060606060606062	5865	1
2	Food 1	Intake 3	142	146562	1336877427	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2580	26	WWFF	food_fat	3	146420	1336877285	1	0.100000000000001	0.000704225352112683	5866	1
2	Food 1	Intake 3	192	146780	1336877645	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2581	46	WWFF	food_fat	3	146588	1336877453	1	1.02	0.0053125	5867	1
2	Food 2	Intake 4	384	147210	1336878075	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4020	COLL	WWFF	food_fat	4	146826	1336877691	1	0.0999999999999996	0.000260416666666666	5868	1
2	Food 1	Intake 3	96	146930	1336877795	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2582	286	WWFF	food_fat	3	146834	1336877699	1	1.5	0.015625	5869	1
2	Drink 2	Intake 2	18	146945	1336877810	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1349	NA	WWFF	water	2	146927	1336877792	1	0.02	0.00111111111111111	5870	1
2	Food 2	Intake 4	424	147640	1336878505	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4021	406	WWFF	food_fat	4	147216	1336878081	1	0.0400000000000009	9.43396226415116e-05	5871	1
2	Drink 1	Intake 1	20	147241	1336878106	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	888	NA	WWFF	water	1	147221	1336878086	1	0.0600000000000001	0.00300000000000001	5872	1
2	Drink 1	Intake 1	11	147634	1336878499	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	889	NA	WWFF	water	1	147623	1336878488	1	0.02	0.00181818181818182	5873	1
2	Food 2	Intake 4	198	148244	1336879109	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4027	256	WWFF	food_fat	4	148046	1336878911	1	0.120000000000001	0.000606060606060611	5874	1
2	Food 2	Intake 4	20	148520	1336879385	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4030	988	WWFF	food_fat	4	148500	1336879365	1	0.0600000000000005	0.00300000000000002	5875	1
2	Food 2	Intake 4	14	149522	1336880387	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4038	1697	WWFF	food_fat	4	149508	1336880373	1	0.0600000000000005	0.00428571428571432	5876	1
2	Food 2	Intake 4	15	151234	1336882099	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4048	463	WWFF	food_fat	4	151219	1336882084	1	0.0600000000000005	0.00400000000000003	5877	1
2	Food 2	Intake 4	22	151719	1336882584	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4051	47	WWFF	food_fat	4	151697	1336882562	1	0.0399999999999991	0.00181818181818178	5878	1
2	Food 2	Intake 4	27	151793	1336882658	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4052	215	WWFF	food_fat	4	151766	1336882631	1	0.0399999999999991	0.00148148148148145	5879	1
2	Food 2	Intake 4	13	152021	1336882886	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4053	231	WWFF	food_fat	4	152008	1336882873	1	0.0200000000000014	0.00153846153846165	5880	1
2	Drink 2	Intake 2	16	152231	1336883096	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1352	NA	WWFF	water	2	152215	1336883080	1	0.02	0.00125	5881	1
2	Food 1	Intake 3	28	152280	1336883145	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2586	468	WWFF	food_fat	3	152252	1336883117	1	0.0800000000000001	0.00285714285714286	5882	1
2	Drink 1	Intake 1	17	152471	1336883336	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	891	NA	WWFF	water	1	152454	1336883319	1	0.04	0.00235294117647059	5883	1
2	Food 2	Intake 4	17	152765	1336883630	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4058	90	WWFF	food_fat	4	152748	1336883613	1	0.0600000000000005	0.00352941176470591	5884	1
2	Food 1	Intake 3	48	152903	1336883768	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2588	127	WWFF	food_fat	3	152855	1336883720	1	0.0999999999999979	0.00208333333333329	5885	1
2	Drink 2	Intake 2	21	152944	1336883809	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	1355	NA	WWFF	water	2	152923	1336883788	1	0.02	0.000952380952380952	5886	1
2	Drink 1	Intake 1	18	152955	1336883820	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	892	NA	WWFF	water	1	152937	1336883802	1	0.02	0.00111111111111111	5887	1
2	Food 2	Intake 4	308	153338	1336884203	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	4061	COLL	WWFF	food_fat	4	153030	1336883895	1	0.120000000000001	0.000389610389610393	5888	1
2	Food 1	Intake 3	48	153097	1336883962	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	2591	1780	WWFF	food_fat	3	153049	1336883914	1	0.180000000000003	0.00375000000000006	5889	1
2	Drink 1	Intake 1	28	153269	1336884134	/users/cn/jespinosa/phecomp/data/CRG/20120502_FDF_CRG/20120502_FDF_CRG/20120511_FDF_CRG_c12.mtb	893	NA	WWFF	water	1	153241	1336884106	1	0.04	0.00142857142857143	5890	1
